timestamp,open,high,low,close,volume
18/06/2025 23.21,104818.3,104835.2,104818.3,104835.2,11.232
18/06/2025 23.22,104835.1,104863.1,104829,104863.1,30.234
18/06/2025 23.23,104863,104900,104863,104876.3,30.929
18/06/2025 23.24,104876.2,104876.3,104830,104830,29.765
18/06/2025 23.25,104830,104830,104819.6,104828.9,13.858
18/06/2025 23.26,104828.9,104829,104824.9,104825,6.724
18/06/2025 23.27,104825,104825.1,104771.9,104798,34.15
18/06/2025 23.28,104798.2,104798.3,104776.7,104776.8,11.836
18/06/2025 23.29,104776.7,104776.7,104755.2,104755.2,21.707
18/06/2025 23.30,104755.2,104755.2,104718.8,104733.4,65.357
18/06/2025 23.31,104733.4,104733.5,104728.4,104728.5,19.622
18/06/2025 23.32,104728.5,104728.5,104694.8,104728.1,35.774
18/06/2025 23.33,104728.1,104746.9,104696.9,104697,30.697
18/06/2025 23.34,104696.9,104697,104657.7,104666.7,79.069
18/06/2025 23.35,104666.8,104700,104666.8,104700,23.099
18/06/2025 23.36,104700,104709.6,104698.2,104698.2,33.097
18/06/2025 23.37,104698.3,104698.3,104669.1,104674.2,32.11
18/06/2025 23.38,104674.2,104674.6,104642.5,104655.3,49.384
18/06/2025 23.39,104655.3,104669.8,104652.8,104652.8,43.946
18/06/2025 23.40,104652.8,104652.9,104570.6,104640.9,166.87
18/06/2025 23.41,104640.9,104674.6,104640.8,104674.6,52.729
18/06/2025 23.42,104674.5,104689.9,104666.8,104666.8,24.953
18/06/2025 23.43,104666.9,104667,104660,104660,14.507
18/06/2025 23.44,104660.1,104660.1,104592,104592,48.124
18/06/2025 23.45,104592,104645.3,104587.8,104624.3,55.312
18/06/2025 23.46,104624.2,104629.7,104617.6,104618.7,28.19
18/06/2025 23.47,104618.7,104671.6,104618.7,104671.6,42.716
18/06/2025 23.48,104671.6,104677.2,104641.6,104641.6,26.93
18/06/2025 23.49,104641.6,104677.9,104641.6,104661.2,36.698
18/06/2025 23.50,104661.2,104661.2,104650.9,104651.1,8.965
18/06/2025 23.51,104651.2,104662.1,104642.7,104662.1,14.327
18/06/2025 23.52,104662.1,104678.5,104652.8,104652.8,28.122
18/06/2025 23.53,104652.9,104671,104652.8,104657.1,25.573
18/06/2025 23.54,104657.2,104671,104645.4,104671,20.476
18/06/2025 23.55,104671,104709.1,104670.9,104703.5,39.49
18/06/2025 23.56,104703.4,104728,104700,104728,18.509
18/06/2025 23.57,104728,104759.4,104727.9,104759.4,34.453
18/06/2025 23.58,104759.3,104840.1,104759.3,104832.7,132.007
18/06/2025 23.59,104832.8,104842.4,104828.8,104832.8,35.996
19/06/2025 00.00,104832.8,104869.7,104829.3,104869.7,48.506
19/06/2025 00.01,104869.6,104907,104810,104810.1,259.537
19/06/2025 00.02,104810.1,104836.3,104781.7,104836.2,137.87
19/06/2025 00.03,104836.2,104850,104795.1,104805.8,49.426
19/06/2025 00.04,104805.8,104805.9,104796.4,104796.5,18.453
19/06/2025 00.05,104796.4,104796.5,104777,104784.3,26.587
19/06/2025 00.06,104784.4,104826.1,104784.3,104826.1,73.093
19/06/2025 00.07,104826.1,104877.1,104826,104859.5,54.966
19/06/2025 00.08,104859.5,104859.5,104785.1,104819,64.96
19/06/2025 00.09,104819.1,104843.1,104795.2,104795.2,15.875
19/06/2025 00.10,104795.1,104795.2,104728,104728,66.973
19/06/2025 00.11,104728,104728,104659,104691.2,86.459
19/06/2025 00.12,104691.1,104733.7,104667.1,104698.4,65.343
19/06/2025 00.13,104698.4,104698.4,104666,104666,17.206
19/06/2025 00.14,104666.1,104695.8,104666,104676.7,52.966
19/06/2025 00.15,104676.7,104716.5,104653.4,104655.2,86.013
19/06/2025 00.16,104655.2,104680,104620.8,104661.5,131.495
19/06/2025 00.17,104660.7,104744.8,104657.3,104741.1,56.05
19/06/2025 00.18,104741.2,104741.2,104706.9,104707.7,34.411
19/06/2025 00.19,104707.6,104728.2,104681.7,104724.2,31.573
19/06/2025 00.20,104724.3,104724.3,104700,104715.8,18.323
19/06/2025 00.21,104715.8,104757.3,104715.8,104757.3,28.123
19/06/2025 00.22,104757.2,104823.3,104757.2,104820.6,75.159
19/06/2025 00.23,104820.6,104902,104820.6,104896,93.19
19/06/2025 00.24,104896,104903.6,104884.4,104901.8,67.707
19/06/2025 00.25,104901.8,104923,104890.1,104919.1,51.374
19/06/2025 00.26,104919.1,105030.4,104919,105022.2,139.277
19/06/2025 00.27,105022.2,105055,105020,105020.1,129.187
19/06/2025 00.28,105020.1,105046.1,105000,105005.9,113.593
19/06/2025 00.29,105006,105020,105005.9,105007,44.303
19/06/2025 00.30,105007.1,105007.1,104948.1,104962.3,82.804
19/06/2025 00.31,104962.3,105025.2,104962.2,105025.2,39.994
19/06/2025 00.32,105025.4,105110,105015.9,105109.9,102.113
19/06/2025 00.33,105110,105143.9,105083.5,105099.1,226.435
19/06/2025 00.34,105099.1,105130.8,105052.2,105057.4,387.133
19/06/2025 00.35,105057.4,105057.5,104965.7,105038.6,188.124
19/06/2025 00.36,105038.7,105044.8,104991.8,105007.1,83.166
19/06/2025 00.37,105007.2,105030.1,104983.2,104995.2,56.528
19/06/2025 00.38,104995.3,104995.3,104939.1,104939.2,65.87
19/06/2025 00.39,104939.1,104939.2,104889.3,104889.5,64.151
19/06/2025 00.40,104889.5,104936,104888,104928.8,68.676
19/06/2025 00.41,104928.8,105024.4,104928.7,105024.4,67.772
19/06/2025 00.42,105024.3,105074.5,105024.3,105074.4,58.925
19/06/2025 00.43,105074.5,105123.4,105061,105114.9,96.633
19/06/2025 00.44,105114.8,105114.9,105065.6,105097.2,68.775
19/06/2025 00.45,105097.2,105110.6,105097.2,105104.7,56.999
19/06/2025 00.46,105104.7,105125.3,105023.2,105125.3,293.144
19/06/2025 00.47,105125.2,105185.7,105123,105128.4,263.865
19/06/2025 00.48,105128.3,105150,105110.8,105141.5,110.664
19/06/2025 00.49,105141.5,105156.5,105130.5,105143.7,58.821
19/06/2025 00.50,105143.7,105157.9,105063,105063,100.468
19/06/2025 00.51,105063,105069.8,105022,105041.6,65.891
19/06/2025 00.52,105041.6,105050,105026.9,105050,53.429
19/06/2025 00.53,105050,105054.9,105015.4,105015.4,28.84
19/06/2025 00.54,105015.4,105015.5,104933.9,104962,52.56
19/06/2025 00.55,104962.1,104962.1,104924.8,104929.2,29.565
19/06/2025 00.56,104929.2,104947.2,104916.2,104947.1,47.32
19/06/2025 00.57,104947.1,104949.4,104902.1,104924.9,69.663
19/06/2025 00.58,104925,104925,104902.2,104906.5,47.591
19/06/2025 00.59,104906.4,104906.5,104866.2,104899.9,84.531
19/06/2025 01.00,104899.9,104919.8,104872.4,104872.4,54.649
19/06/2025 01.01,104872.5,104898.8,104852.2,104852.2,59.22
19/06/2025 01.02,104852.2,104852.3,104833.8,104839.6,29.716
19/06/2025 01.03,104839.7,104907.2,104839.7,104880.1,52.422
19/06/2025 01.04,104880,104896.4,104524.4,104524.4,577.331
19/06/2025 01.05,104524.4,104621.7,104452.1,104538.4,635.621
19/06/2025 01.06,104538.4,104573.9,104512.2,104535.3,126.471
19/06/2025 01.07,104535.3,104597.6,104526.8,104566.7,153.719
19/06/2025 01.08,104566.8,104585.2,104364.5,104459.9,581.947
19/06/2025 01.09,104460,104555.8,104455.1,104552.6,156.434
19/06/2025 01.10,104552.6,104595.5,104496.5,104515.1,165.907
19/06/2025 01.11,104515.2,104536.1,104480,104497.9,120.296
19/06/2025 01.12,104497.8,104540.8,104457.3,104540.8,116.837
19/06/2025 01.13,104541.2,104541.2,104492.6,104492.6,93.833
19/06/2025 01.14,104492.6,104514.8,104462,104492.6,33.399
19/06/2025 01.15,104492.7,104545.2,104492.7,104545.2,75.682
19/06/2025 01.16,104546,104623,104538.5,104620.3,116.958
19/06/2025 01.17,104620.3,104706.1,104620.3,104698.3,84.266
19/06/2025 01.18,104698.3,104699.3,104630.5,104641.4,86.431
19/06/2025 01.19,104641.4,104641.5,104604.9,104629,46.98
19/06/2025 01.20,104628.9,104628.9,104594.2,104594.2,21.095
19/06/2025 01.21,104594.3,104688.8,104594.3,104657.4,42.815
19/06/2025 01.22,104658.2,104694.3,104658.1,104694.3,19.951
19/06/2025 01.23,104694.3,104741.6,104694.2,104737.7,79.291
19/06/2025 01.24,104737.7,104737.7,104707.9,104710.2,51.267
19/06/2025 01.25,104710.1,104741.6,104670.1,104670.2,43.104
19/06/2025 01.26,104670.2,104707.1,104658.8,104688.6,43.792
19/06/2025 01.27,104688.6,104700.4,104670.9,104670.9,17.075
19/06/2025 01.28,104670.9,104721.2,104662.5,104721.1,36.505
19/06/2025 01.29,104721.2,104741.7,104721.1,104738.4,23.18
19/06/2025 01.30,104738.3,104738.3,104704.3,104719.7,47.071
19/06/2025 01.31,104719.7,104719.7,104664.9,104708.5,45.831
19/06/2025 01.32,104708.6,104719.4,104687.6,104700,33.195
19/06/2025 01.33,104700,104700.1,104661.7,104665.6,27.458
19/06/2025 01.34,104665.7,104665.7,104575.4,104627.5,38.411
19/06/2025 01.35,104627.6,104627.6,104562,104571,84.872
19/06/2025 01.36,104571.1,104587.9,104563.5,104563.5,51.846
19/06/2025 01.37,104563.4,104577.2,104550.2,104573,49.351
19/06/2025 01.38,104572.9,104572.9,104529.9,104530.1,32.475
19/06/2025 01.39,104530,104559.4,104530,104540.5,35.429
19/06/2025 01.40,104540.2,104540.2,104526.4,104536.9,20.622
19/06/2025 01.41,104536.9,104549.2,104536.9,104541,24.208
19/06/2025 01.42,104541,104574.4,104537,104568.5,39.408
19/06/2025 01.43,104568.5,104575.4,104540.8,104546.4,27.44
19/06/2025 01.44,104546.3,104546.4,104501,104513.6,35.243
19/06/2025 01.45,104513.6,104565.7,104513.6,104563.2,21.159
19/06/2025 01.46,104563.1,104565.6,104552.6,104565.6,13.029
19/06/2025 01.47,104565.6,104583.1,104565.6,104575.8,19.941
19/06/2025 01.48,104575.7,104583.4,104545.3,104545.3,11.183
19/06/2025 01.49,104545.4,104572.7,104545.3,104572.7,26.277
19/06/2025 01.50,104572.6,104572.7,104549.7,104557.9,15.514
19/06/2025 01.51,104557.9,104557.9,104517,104517.1,20.84
19/06/2025 01.52,104517.1,104517.1,104495,104495,32.949
19/06/2025 01.53,104495,104505.2,104467.4,104505.1,40.815
19/06/2025 01.54,104505.1,104505.1,104490.6,104500,14.413
19/06/2025 01.55,104499.9,104543.1,104499.9,104505.1,38.158
19/06/2025 01.56,104505.1,104519.8,104500.9,104506.4,20.783
19/06/2025 01.57,104506.4,104510.8,104506.4,104510.8,8.456
19/06/2025 01.58,104510.7,104543,104506.4,104535,23.514
19/06/2025 01.59,104535,104557.8,104535,104557.8,24.535
19/06/2025 02.00,104557.8,104585.6,104551.6,104574.4,38.919
19/06/2025 02.01,104574.4,104574.4,104529.1,104529.2,26.557
19/06/2025 02.02,104529.1,104529.2,104400,104492.9,231.59
19/06/2025 02.03,104492.8,104580.9,104492.8,104555.9,39.041
19/06/2025 02.04,104555.9,104683.2,104555.8,104662.4,121.423
19/06/2025 02.05,104662.5,104687.6,104641.4,104687.6,73.548
19/06/2025 02.06,104687.6,104742,104687.5,104704.2,100.868
19/06/2025 02.07,104704.1,104704.2,104661.3,104674.8,34.885
19/06/2025 02.08,104674.8,104687.9,104645.9,104646,17.21
19/06/2025 02.09,104645.9,104652.8,104620.4,104637.4,30.32
19/06/2025 02.10,104637.9,104650.3,104582.1,104582.1,19.911
19/06/2025 02.11,104582.1,104582.1,104479.7,104532.4,49.793
19/06/2025 02.12,104532.4,104558.2,104532.3,104552.7,27.534
19/06/2025 02.13,104552.6,104568.4,104540,104546.4,13.47
19/06/2025 02.14,104546.5,104557.8,104540,104540.1,9.068
19/06/2025 02.15,104540,104540.1,104468.3,104468.4,40.451
19/06/2025 02.16,104468.4,104512.1,104468.3,104488.5,41.601
19/06/2025 02.17,104488.6,104506.9,104468.6,104502.9,90.582
19/06/2025 02.18,104503,104547.5,104502.9,104547.5,24.44
19/06/2025 02.19,104547.4,104578.4,104540.6,104578.4,37.162
19/06/2025 02.20,104578.4,104585.7,104562.3,104585.6,15.666
19/06/2025 02.21,104585.6,104599.5,104563,104565.3,13.324
19/06/2025 02.22,104565.3,104565.3,104540.7,104540.7,17.081
19/06/2025 02.23,104540.8,104540.8,104525.2,104531.1,15.008
19/06/2025 02.24,104531.1,104590,104531.1,104590,20.048
19/06/2025 02.25,104590.1,104676.5,104590,104671.4,45.393
19/06/2025 02.26,104671.4,104671.5,104624.5,104645.2,62.031
19/06/2025 02.27,104645.3,104645.3,104621.8,104644,9.434
19/06/2025 02.28,104644,104671,104643.9,104650.1,78.012
19/06/2025 02.29,104650,104650.1,104641.1,104647.7,18.653
19/06/2025 02.30,104647.7,104647.7,104631.3,104642.5,18.816
19/06/2025 02.31,104641.8,104643.6,104635.4,104643.5,12.74
19/06/2025 02.32,104643.5,104649.7,104629.8,104645.6,16.317
19/06/2025 02.33,104645.6,104645.7,104633,104644.8,11.068
19/06/2025 02.34,104644.7,104668.6,104644.7,104663.5,19.31
19/06/2025 02.35,104663.4,104750,104663.4,104750,34.807
19/06/2025 02.36,104749.9,104757.8,104722.2,104722.2,32.74
19/06/2025 02.37,104722.3,104758,104722.2,104758,16.259
19/06/2025 02.38,104758.1,104846.3,104758.1,104833.2,53.62
19/06/2025 02.39,104833.3,104923,104833.2,104923,84.328
19/06/2025 02.40,104923,104954.9,104911.8,104954.9,122.169
19/06/2025 02.41,104954.9,104960,104930,104936,49.188
19/06/2025 02.42,104936,104941.8,104920.7,104930.9,70.003
19/06/2025 02.43,104930.8,104930.9,104901.7,104925.9,51.89
19/06/2025 02.44,104925.9,104947.9,104914.5,104940,71.955
19/06/2025 02.45,104940.1,104945.7,104905.8,104941.1,81.283
19/06/2025 02.46,104941,104949.9,104920.4,104934.9,42.65
19/06/2025 02.47,104935,104935,104888,104888,58.986
19/06/2025 02.48,104888,104900,104888,104899.9,22.691
19/06/2025 02.49,104899.9,104900,104844.2,104844.2,36.976
19/06/2025 02.50,104844.2,104856.6,104830,104842.6,55.562
19/06/2025 02.51,104842.5,104853.3,104839.9,104847.1,20.996
19/06/2025 02.52,104847.2,104849.4,104833.9,104849.4,24.275
19/06/2025 02.53,104849.4,104849.4,104811.8,104826.9,26.628
19/06/2025 02.54,104826.9,104839.4,104804.8,104804.8,49.258
19/06/2025 02.55,104804.8,104804.8,104786.8,104786.8,17.239
19/06/2025 02.56,104786.8,104786.8,104727.5,104727.5,86.073
19/06/2025 02.57,104727.6,104727.6,104666.6,104666.6,39.716
19/06/2025 02.58,104666.6,104670.1,104656.5,104665.4,39.844
19/06/2025 02.59,104665.4,104679.2,104665.3,104668,30.301
19/06/2025 03.00,104668,104708.2,104666,104708.2,31.29
19/06/2025 03.01,104708.2,104774.8,104708.1,104771.5,28
19/06/2025 03.02,104771.5,104805,104771.4,104782.6,29.498
19/06/2025 03.03,104782.6,104817.6,104782.6,104810.6,16.782
19/06/2025 03.04,104810.7,104837,104810.6,104836.9,26.349
19/06/2025 03.05,104837,104843,104815.4,104815.5,28.919
19/06/2025 03.06,104815.5,104815.5,104810.5,104810.6,11.303
19/06/2025 03.07,104810.6,104836.5,104810.6,104836.4,27.218
19/06/2025 03.08,104836.5,104840,104811.4,104811.4,19.695
19/06/2025 03.09,104811.5,104811.5,104787.3,104790.6,20.197
19/06/2025 03.10,104790.6,104799.6,104790.5,104799.6,11.901
19/06/2025 03.11,104799.6,104799.6,104792.6,104792.6,11.229
19/06/2025 03.12,104792.7,104792.7,104768.5,104784.3,35.098
19/06/2025 03.13,104784.2,104798.8,104784.2,104798.8,22.404
19/06/2025 03.14,104798.8,104808.4,104779.8,104779.8,29.227
19/06/2025 03.15,104779.8,104826.1,104779.8,104826,24.927
19/06/2025 03.16,104826,104894.6,104826,104864.5,56.535
19/06/2025 03.17,104864.5,104873.9,104840.8,104840.8,31.54
19/06/2025 03.18,104840.9,104840.9,104772.8,104784.3,44.418
19/06/2025 03.19,104784.4,104812.3,104784.3,104807.8,32.428
19/06/2025 03.20,104807.8,104824.8,104786,104824.8,10.598
19/06/2025 03.21,104824.9,104840.8,104804.7,104840.7,23.801
19/06/2025 03.22,104840.8,104853.6,104832.4,104844,24.576
19/06/2025 03.23,104844.1,104849.1,104844,104849,9.053
19/06/2025 03.24,104849.1,104869.3,104835.6,104838.9,26.147
19/06/2025 03.25,104839,104850,104838.9,104850,23.486
19/06/2025 03.26,104850,104873.3,104849.9,104873.2,28.459
19/06/2025 03.27,104873.3,104880,104863.2,104879.9,31.33
19/06/2025 03.28,104880,105002,104880,104967.7,544.878
19/06/2025 03.29,104967.8,104967.8,104938.8,104938.8,27.899
19/06/2025 03.30,104938.8,104938.9,104893.1,104896.2,84.818
19/06/2025 03.31,104896.2,104907,104896.2,104907,17.91
19/06/2025 03.32,104907,104920.9,104900.5,104900.5,29.426
19/06/2025 03.33,104900.6,104900.6,104900,104900,11.785
19/06/2025 03.34,104900,104906.5,104900,104905.8,31.341
19/06/2025 03.35,104905.8,104905.9,104894.3,104894.3,11.836
19/06/2025 03.36,104894.4,104894.4,104855.4,104858.2,48.968
19/06/2025 03.37,104858.2,104885.1,104858.2,104885.1,16.308
19/06/2025 03.38,104885.1,104885.1,104853.2,104853.2,13.271
19/06/2025 03.39,104853.2,104861.5,104850,104861.4,25.444
19/06/2025 03.40,104861.4,104861.5,104856,104856,6.039
19/06/2025 03.41,104856.1,104873.6,104856,104873.6,14.079
19/06/2025 03.42,104873.5,104889.6,104873.5,104884.5,19.429
19/06/2025 03.43,104884.6,104912,104884.5,104912,17.027
19/06/2025 03.44,104912,104925,104911.9,104924.9,12.281
19/06/2025 03.45,104925,104950,104924.9,104944.2,86.898
19/06/2025 03.46,104944.2,104944.2,104926,104938.6,32.608
19/06/2025 03.47,104938.6,104938.6,104927.8,104933.7,59.293
19/06/2025 03.48,104933.8,104933.8,104866.5,104911.9,101.122
19/06/2025 03.49,104912,104920.8,104911.9,104912,32.802
19/06/2025 03.50,104911.9,104916.7,104902,104914.4,64.746
19/06/2025 03.51,104914.4,104914.5,104904.8,104909.9,30.221
19/06/2025 03.52,104909.9,104916.7,104909.9,104916.6,7.47
19/06/2025 03.53,104916.7,104920.8,104916.7,104920.7,14.513
19/06/2025 03.54,104920.8,104920.8,104895,104895,18.287
19/06/2025 03.55,104895,104895.1,104895,104895.1,20.765
19/06/2025 03.56,104895.1,104964.4,104895.1,104964.3,44.305
19/06/2025 03.57,104964.3,105063.9,104964.3,105042.8,260.059
19/06/2025 03.58,105042.8,105072.2,105042.8,105071.6,92.936
19/06/2025 03.59,105071.6,105071.6,105045.2,105054.4,45.93
19/06/2025 04.00,105054.4,105059.4,105054.3,105054.5,45.181
19/06/2025 04.01,105054.5,105054.5,105010,105010.4,59.361
19/06/2025 04.02,105010.4,105010.5,104986.2,104986.3,39.564
19/06/2025 04.03,104986.2,104986.3,104971,104971,43.86
19/06/2025 04.04,104971,104971,104945.6,104945.7,30.317
19/06/2025 04.05,104945.7,104945.7,104867.4,104904.4,233.38
19/06/2025 04.06,104904.4,104906.6,104873.4,104877.1,66.795
19/06/2025 04.07,104877.2,104877.2,104832,104832.1,44.961
19/06/2025 04.08,104832,104836.1,104773.9,104806.1,171.154
19/06/2025 04.09,104806.1,104830.7,104788.7,104819.1,199.431
19/06/2025 04.10,104819.2,104819.2,104799.8,104814.2,70.421
19/06/2025 04.11,104814.3,104822.1,104797.6,104799.9,126.649
19/06/2025 04.12,104799.9,104960.2,104799.9,104940.3,193.62
19/06/2025 04.13,104940.3,104949.3,104940.2,104941.4,25.663
19/06/2025 04.14,104941.5,104981.5,104941.4,104969.5,36.221
19/06/2025 04.15,104969.5,104981,104961.2,104980.9,25.074
19/06/2025 04.16,104980.9,104981.8,104971.8,104973.9,41.769
19/06/2025 04.17,104973.9,104978,104919.9,104927.2,673.065
19/06/2025 04.18,104927.2,104927.3,104830,104830.1,43.911
19/06/2025 04.19,104830,104850.1,104830,104838.9,73.154
19/06/2025 04.20,104839,104847.5,104838.9,104843.1,11.192
19/06/2025 04.21,104843.1,104843.2,104838.8,104838.8,13.755
19/06/2025 04.22,104838.8,104838.9,104819.6,104819.7,36.777
19/06/2025 04.23,104819.7,104819.7,104818.5,104818.6,22.929
19/06/2025 04.24,104818.5,104818.6,104815,104815,25.111
19/06/2025 04.25,104815.1,104818.6,104806.3,104806.3,31.777
19/06/2025 04.26,104806.3,104806.4,104802.8,104802.8,26.019
19/06/2025 04.27,104802.8,104802.9,104802.7,104802.8,10.072
19/06/2025 04.28,104802.7,104802.8,104800,104800.1,14.548
19/06/2025 04.29,104800,104800.1,104797.4,104797.4,22.009
19/06/2025 04.30,104797.5,104797.5,104782.3,104782.3,40.703
19/06/2025 04.31,104782.3,104782.4,104776.3,104776.4,23.51
19/06/2025 04.32,104776.3,104776.3,104770,104770.1,23.329
19/06/2025 04.33,104770,104770,104762.4,104768.5,33.718
19/06/2025 04.34,104768.5,104806.7,104768.4,104794.9,515.524
19/06/2025 04.35,104795,104836.2,104795,104812.1,156.787
19/06/2025 04.36,104812.1,104812.1,104780,104780,61.698
19/06/2025 04.37,104780.1,104780.1,104772.1,104772.2,34.863
19/06/2025 04.38,104772.2,104772.2,104741.2,104769.9,70.867
19/06/2025 04.39,104770,104770,104761.5,104761.5,28.416
19/06/2025 04.40,104761.6,104812.8,104761.5,104812.7,20.693
19/06/2025 04.41,104812.8,104812.8,104802.3,104802.3,25.061
19/06/2025 04.42,104802.3,104858.8,104802.3,104858.8,37.813
19/06/2025 04.43,104858.7,104865.6,104858.7,104865.6,12.385
19/06/2025 04.44,104865.6,104894.8,104865.5,104877.6,35.791
19/06/2025 04.45,104877.5,104885,104873.9,104885,14.996
19/06/2025 04.46,104884.9,104924.5,104884.9,104923.8,37.178
19/06/2025 04.47,104923.7,105000,104923.7,104986.6,273.14
19/06/2025 04.48,104986.5,104986.6,104955.1,104956.8,35.802
19/06/2025 04.49,104956.8,104956.9,104923.8,104933.8,48.778
19/06/2025 04.50,104933.8,104939.4,104930.1,104939.4,20.796
19/06/2025 04.51,104939.4,104951.3,104939.3,104951.2,18.814
19/06/2025 04.52,104951.3,104951.3,104940.9,104941,7.313
19/06/2025 04.53,104941,104973.5,104940.9,104973.5,35.276
19/06/2025 04.54,104973.4,104980,104973.4,104980,44.32
19/06/2025 04.55,104979.9,105029.9,104979.9,105005.7,144.114
19/06/2025 04.56,105005.6,105005.7,104986.3,104997,30.832
19/06/2025 04.57,104997.1,104997.1,104997,104997,11.601
19/06/2025 04.58,104997,105026.5,104997,105026.4,23.448
19/06/2025 04.59,105026.4,105033,105019,105032.9,56.978
19/06/2025 05.00,105032.9,105036,105003,105003,91.471
19/06/2025 05.01,105003,105003,104987.2,104989.9,95.723
19/06/2025 05.02,104989.8,104997,104983.6,104983.6,40.206
19/06/2025 05.03,104983.7,104988.1,104977.6,104977.6,30.543
