timestamp,open,high,low,close,volume
2025-05-22 08:45:00,110517.5,110620.0,110425.1,110425.2,731.981
2025-05-22 08:50:00,110425.1,110500.1,110350.0,110484.5,1607.119
2025-05-22 08:55:00,110484.6,110484.7,110372.8,110374.6,427.591
2025-05-22 09:00:00,110374.6,110436.9,110250.0,110394.1,1013.334
2025-05-22 09:05:00,110394.0,110506.8,110238.5,110460.0,949.345
2025-05-22 09:10:00,110460.1,110490.0,110361.1,110402.9,634.287
2025-05-22 09:15:00,110402.9,110484.4,110258.4,110449.9,957.4
2025-05-22 09:20:00,110450.0,110578.9,110442.0,110478.0,733.39
2025-05-22 09:25:00,110477.9,110644.9,110434.5,110636.4,596.926
2025-05-22 09:30:00,110636.3,110640.5,110576.6,110595.1,391.566
2025-05-22 09:35:00,110595.2,110770.4,110488.9,110696.4,950.087
2025-05-22 09:40:00,110696.3,110763.0,110542.0,110613.5,448.44
2025-05-22 09:45:00,110613.5,110658.0,110551.7,110567.0,509.571
2025-05-22 09:50:00,110567.0,110756.8,110547.7,110756.8,696.167
2025-05-22 09:55:00,110756.7,110797.6,110697.0,110772.7,515.699
2025-05-22 10:00:00,110772.6,110829.2,110667.5,110693.3,685.837
2025-05-22 10:05:00,110693.3,110753.8,110555.5,110671.3,454.605
2025-05-22 10:10:00,110671.3,110748.9,110660.0,110689.4,222.21
2025-05-22 10:15:00,110689.4,110756.2,110639.2,110705.4,418.803
2025-05-22 10:20:00,110705.4,110840.2,110705.4,110840.2,383.884
2025-05-22 10:25:00,110840.2,110911.0,110800.0,110860.0,482.37
2025-05-22 10:30:00,110859.9,110911.0,110784.9,110859.5,351.683
2025-05-22 10:35:00,110859.5,110859.5,110775.8,110804.3,238.229
2025-05-22 10:40:00,110804.4,110879.2,110772.5,110879.0,337.246
2025-05-22 10:45:00,110879.0,110879.2,110674.4,110695.1,377.917
2025-05-22 10:50:00,110695.1,110804.0,110674.9,110727.0,452.719
2025-05-22 10:55:00,110726.9,110813.7,110683.8,110754.9,470.759
2025-05-22 11:00:00,110754.9,110824.5,110676.0,110676.1,310.059
2025-05-22 11:05:00,110676.0,110719.3,110580.0,110615.8,571.863
2025-05-22 11:10:00,110615.9,110748.6,110615.8,110693.0,405.242
2025-05-22 11:15:00,110693.0,110858.0,110600.0,110858.0,1059.593
2025-05-22 11:20:00,110857.9,110897.3,110544.5,110654.2,487.745
2025-05-22 11:25:00,110654.2,110659.1,110475.0,110475.0,366.668
2025-05-22 11:30:00,110475.1,110545.3,110457.6,110545.2,351.813
2025-05-22 11:35:00,110545.3,110621.3,110534.0,110602.1,436.311
2025-05-22 11:40:00,110602.0,110652.1,110570.0,110652.0,165.618
2025-05-22 11:45:00,110652.1,110816.2,110627.6,110804.4,682.83
2025-05-22 11:50:00,110804.4,111100.0,110804.4,111066.3,1753.234
2025-05-22 11:55:00,111066.3,111303.8,110917.8,110944.1,2328.984
2025-05-22 12:00:00,110944.0,111079.8,110838.7,110985.9,864.877
2025-05-22 12:05:00,110986.0,111137.1,110957.6,110982.2,544.267
2025-05-22 12:10:00,110982.1,110982.2,110771.2,110787.0,820.777
2025-05-22 12:15:00,110786.9,111245.4,110766.9,111183.2,1172.839
2025-05-22 12:20:00,111183.2,111312.5,111120.0,111199.0,2266.003
2025-05-22 12:25:00,111198.9,111377.8,111166.1,111246.2,1431.765
2025-05-22 12:30:00,111246.1,111445.0,111140.5,111360.1,1364.957
2025-05-22 12:35:00,111360.2,111539.4,111360.1,111394.9,1290.893
2025-05-22 12:40:00,111394.9,111527.0,111306.1,111352.6,681.491
2025-05-22 12:45:00,111352.5,111478.1,111334.3,111452.0,533.413
2025-05-22 12:50:00,111452.1,111530.0,111433.2,111484.0,476.003
2025-05-22 12:55:00,111484.1,111578.3,111459.5,111572.2,858.523
2025-05-22 13:00:00,111572.3,111582.5,111309.6,111309.6,782.764
2025-05-22 13:05:00,111309.5,111336.8,111192.6,111305.6,883.759
2025-05-22 13:10:00,111305.6,111390.7,111214.2,111227.6,407.579
2025-05-22 13:15:00,111227.7,111251.3,111111.0,111111.1,627.426
2025-05-22 13:20:00,111111.1,111309.1,111073.7,111258.1,694.05
2025-05-22 13:25:00,111258.1,111383.0,111250.0,111377.6,398.492
2025-05-22 13:30:00,111377.7,111555.0,110897.2,111022.0,1695.866
2025-05-22 13:35:00,111026.1,111319.7,110878.5,111250.9,2126.24
2025-05-22 13:40:00,111250.9,111535.7,111158.9,111271.7,1276.215
2025-05-22 13:45:00,111271.7,111304.1,110918.0,111179.9,1935.814
2025-05-22 13:50:00,111179.9,111425.0,111001.8,111295.5,936.653
2025-05-22 13:55:00,111295.5,111314.8,110844.6,110870.8,1809.33
2025-05-22 14:00:00,110870.9,111011.9,110700.0,110876.5,1874.636
2025-05-22 14:05:00,110876.5,111136.0,110778.5,110976.4,1143.431
2025-05-22 14:10:00,110976.3,110976.4,110593.9,110720.5,1517.203
2025-05-22 14:15:00,110720.5,111103.5,110650.0,111047.5,1494.861
2025-05-22 14:20:00,111047.6,111136.0,110808.7,110876.1,1229.574
2025-05-22 14:25:00,110876.1,111270.3,110750.0,111216.0,1363.968
2025-05-22 14:30:00,111216.0,111366.5,110979.0,111119.3,1673.423
2025-05-22 14:35:00,111119.3,111233.3,110680.0,110801.4,1261.525
2025-05-22 14:40:00,110801.4,111070.2,110762.4,110882.3,865.029
2025-05-22 14:45:00,110882.3,110998.1,110773.7,110773.8,591.639
2025-05-22 14:50:00,110773.8,110897.1,110652.5,110716.4,996.123
2025-05-22 14:55:00,110716.4,110866.0,110492.8,110852.6,1484.62
2025-05-22 15:00:00,110852.6,110945.7,110735.9,110881.2,628.234
2025-05-22 15:05:00,110881.2,111121.9,110814.5,110909.8,978.343
2025-05-22 15:10:00,110909.8,110957.6,110831.0,110900.0,425.187
2025-05-22 15:15:00,110900.0,111111.0,110790.0,111090.0,829.773
2025-05-22 15:20:00,111090.0,111248.0,111070.1,111086.5,1211.759
2025-05-22 15:25:00,111086.5,111176.1,111039.6,111073.7,452.688
2025-05-22 15:30:00,111073.7,111187.2,110982.0,111172.2,492.275
2025-05-22 15:35:00,111172.1,111307.6,111121.1,111290.1,885.679
2025-05-22 15:40:00,111290.0,111457.3,111240.4,111457.3,926.102
2025-05-22 15:45:00,111457.3,111497.7,111275.4,111337.0,775.846
2025-05-22 15:50:00,111337.0,111390.0,111186.2,111319.1,494.953
2025-05-22 15:55:00,111319.1,111331.4,111142.8,111250.6,469.12
2025-05-22 16:00:00,111251.0,111379.0,111177.1,111358.8,428.572
2025-05-22 16:05:00,111358.7,111431.9,111259.5,111335.6,419.271
2025-05-22 16:10:00,111335.6,111479.6,111324.8,111479.5,472.498
2025-05-22 16:15:00,111479.5,111747.5,111479.5,111511.0,2158.849
2025-05-22 16:20:00,111511.0,111530.0,111321.5,111384.1,1184.907
2025-05-22 16:25:00,111384.0,111394.8,111213.1,111214.1,955.117
2025-05-22 16:30:00,111214.2,111222.6,111051.1,111093.0,1073.496
2025-05-22 16:35:00,111093.0,111369.8,111093.0,111334.9,702.973
2025-05-22 16:40:00,111334.8,111428.5,111232.1,111383.7,742.557
2025-05-22 16:45:00,111383.8,111390.8,111249.9,111310.5,391.74
2025-05-22 16:50:00,111310.6,111355.3,111260.5,111281.4,383.316
2025-05-22 16:55:00,111281.5,111286.9,111087.0,111228.0,471.935
2025-05-22 17:00:00,111228.1,111289.2,111120.6,111289.2,340.983
2025-05-22 17:05:00,111289.2,111387.3,111272.4,111272.4,419.08
2025-05-22 17:10:00,111272.3,111364.7,111214.4,111340.1,277.643
2025-05-22 17:15:00,111340.2,111500.0,111304.0,111490.1,433.009
2025-05-22 17:20:00,111490.0,111954.1,111490.0,111879.7,2504.636
2025-05-22 17:25:00,111879.6,111924.0,111633.0,111666.5,1480.924
2025-05-22 17:30:00,111666.5,111959.5,111621.0,111874.9,1272.158
2025-05-22 17:35:00,111874.9,111894.9,111763.6,111810.4,659.7
2025-05-22 17:40:00,111810.4,111810.5,111639.2,111710.1,644.341
2025-05-22 17:45:00,111710.2,111710.2,111460.0,111472.3,860.388
2025-05-22 17:50:00,111472.3,111533.9,111397.2,111401.7,550.286
2025-05-22 17:55:00,111401.8,111515.8,111320.0,111464.1,817.899
2025-05-22 18:00:00,111464.2,111522.9,111373.0,111495.5,401.12
2025-05-22 18:05:00,111495.6,111499.4,111350.0,111352.3,306.246
2025-05-22 18:10:00,111352.2,111528.6,111327.5,111407.7,329.372
2025-05-22 18:15:00,111407.7,111650.0,111407.6,111646.8,638.744
2025-05-22 18:20:00,111646.7,111686.2,111500.0,111580.1,421.542
2025-05-22 18:25:00,111580.0,111668.4,111536.7,111668.3,241.372
2025-05-22 18:30:00,111668.3,111820.0,111604.5,111759.6,812.553
2025-05-22 18:35:00,111759.5,111918.0,111702.6,111894.4,1014.745
2025-05-22 18:40:00,111894.5,111919.9,111681.6,111708.8,456.806
2025-05-22 18:45:00,111708.8,111799.0,111637.5,111715.1,314.98
2025-05-22 18:50:00,111715.0,111787.9,111656.9,111714.3,253.057
2025-05-22 18:55:00,111714.3,111798.0,111681.5,111690.6,254.961
2025-05-22 19:00:00,111690.7,111732.0,111462.1,111473.2,616.602
2025-05-22 19:05:00,111473.3,111629.8,111420.4,111557.8,651.092
2025-05-22 19:10:00,111557.6,111774.1,111472.4,111709.6,487.069
2025-05-22 19:15:00,111709.6,111753.7,111612.6,111612.7,345.904
2025-05-22 19:20:00,111612.6,111773.8,111607.1,111699.0,354.343
2025-05-22 19:25:00,111698.9,111869.7,111698.9,111845.7,489.789
2025-05-22 19:30:00,111845.7,111875.7,111505.7,111556.7,682.135
2025-05-22 19:35:00,111556.8,111556.8,111316.4,111350.1,922.144
2025-05-22 19:40:00,111350.1,111432.9,111292.3,111300.8,582.571
2025-05-22 19:45:00,111300.8,111300.8,110923.0,111078.3,2113.621
2025-05-22 19:50:00,111078.3,111225.8,111054.8,111126.7,640.763
2025-05-22 19:55:00,111126.7,111170.0,110860.5,111136.1,1556.569
2025-05-22 20:00:00,111136.2,111377.7,111020.2,111261.6,851.714
2025-05-22 20:05:00,111261.7,111264.4,111140.0,111209.5,277.0
2025-05-22 20:10:00,111209.5,111285.3,111166.9,111238.3,292.266
2025-05-22 20:15:00,111238.2,111245.6,111053.3,111072.7,435.105
2025-05-22 20:20:00,111072.6,111109.5,110983.3,111039.4,389.609
2025-05-22 20:25:00,111039.5,111039.5,110932.9,111014.6,484.287
2025-05-22 20:30:00,111014.7,111075.5,110811.6,110811.6,526.279
2025-05-22 20:35:00,110811.6,110967.7,110777.4,110885.7,707.074
2025-05-22 20:40:00,110885.7,111091.5,110840.5,111023.6,509.661
2025-05-22 20:45:00,111023.7,111186.2,111023.3,111072.2,480.027
2025-05-22 20:50:00,111072.2,111129.4,111072.2,111079.9,153.969
2025-05-22 20:55:00,111079.9,111079.9,110939.8,111024.2,265.003
2025-05-22 21:00:00,111024.3,111024.3,110880.3,110947.4,313.505
2025-05-22 21:05:00,110947.5,110952.4,110836.3,110899.7,214.828
2025-05-22 21:10:00,110899.6,110958.5,110880.1,110958.4,173.337
2025-05-22 21:15:00,110958.4,111057.5,110880.0,111001.4,198.29
2025-05-22 21:20:00,111001.3,111001.4,110800.2,110831.0,293.978
2025-05-22 21:25:00,110831.5,110849.9,110715.0,110766.5,490.938
2025-05-22 21:30:00,110766.4,110875.0,110704.1,110860.2,367.689
2025-05-22 21:35:00,110860.1,110970.0,110853.6,110914.3,247.002
2025-05-22 21:40:00,110914.3,110980.0,110867.4,110925.7,149.143
2025-05-22 21:45:00,110925.7,110929.7,110723.0,110751.5,192.508
2025-05-22 21:50:00,110751.6,110842.6,110751.5,110788.0,116.333
2025-05-22 21:55:00,110788.0,110878.8,110766.2,110794.7,113.804
2025-05-22 22:00:00,110794.8,111049.4,110794.8,110978.9,476.202
2025-05-22 22:05:00,110978.9,111016.9,110943.7,110988.5,330.83
2025-05-22 22:10:00,110988.5,111094.5,110988.5,111016.8,367.731
2025-05-22 22:15:00,111016.8,111127.5,110977.8,111108.1,414.53
2025-05-22 22:20:00,111108.0,111113.6,110983.5,110983.5,334.328
2025-05-22 22:25:00,110983.6,111028.7,110982.2,111010.6,86.221
2025-05-22 22:30:00,111010.7,111136.0,110985.6,111083.6,189.042
2025-05-22 22:35:00,111083.5,111208.1,111079.0,111176.4,254.974
2025-05-22 22:40:00,111176.5,111194.6,111102.2,111103.4,193.702
2025-05-22 22:45:00,111103.4,111113.6,111006.3,111014.4,213.696
2025-05-22 22:50:00,111014.3,111063.8,110927.3,110956.7,223.924
2025-05-22 22:55:00,110956.7,111008.6,110956.6,110974.0,213.737
2025-05-22 23:00:00,110974.1,111131.8,110974.1,111049.2,261.583
2025-05-22 23:05:00,111049.3,111181.0,111044.7,111124.9,268.284
2025-05-22 23:10:00,111124.9,111208.0,111112.6,111194.6,347.029
2025-05-22 23:15:00,111194.6,111219.8,111123.3,111128.7,251.899
2025-05-22 23:20:00,111128.7,111158.2,111085.4,111085.4,98.811
2025-05-22 23:25:00,111085.4,111208.8,111085.4,111197.6,136.244
2025-05-22 23:30:00,111197.7,111400.0,111179.5,111375.0,598.099
2025-05-22 23:35:00,111375.0,111379.0,111262.0,111264.4,214.871
2025-05-22 23:40:00,111264.4,111333.4,111235.1,111323.1,157.12
2025-05-22 23:45:00,111323.1,111544.5,111293.6,111535.6,841.209
2025-05-22 23:50:00,111535.6,111653.4,111535.5,111625.3,983.066
2025-05-22 23:55:00,111625.3,111692.9,111592.0,111662.7,808.995
2025-05-23 00:00:00,111662.6,111676.9,111350.9,111474.9,1790.754
2025-05-23 00:05:00,111474.9,111577.8,111404.5,111521.8,574.604
2025-05-23 00:10:00,111521.8,111770.4,111521.8,111744.0,1516.033
2025-05-23 00:15:00,111744.0,111745.3,111574.8,111574.8,468.076
2025-05-23 00:20:00,111574.8,111699.5,111410.7,111552.7,751.412
2025-05-23 00:25:00,111552.7,111591.6,111412.1,111435.0,304.966
2025-05-23 00:30:00,111434.9,111463.2,111338.7,111375.8,303.905
2025-05-23 00:35:00,111375.8,111480.8,111340.1,111405.3,235.781
2025-05-23 00:40:00,111405.3,111548.0,111377.1,111445.2,333.502
2025-05-23 00:45:00,111445.2,111651.3,111399.9,111647.5,680.257
2025-05-23 00:50:00,111647.5,111699.0,111521.4,111560.0,363.613
2025-05-23 00:55:00,111560.0,111588.0,111457.7,111570.4,401.902
2025-05-23 01:00:00,111570.5,111699.6,111396.8,111396.9,421.792
2025-05-23 01:05:00,111396.9,111396.9,111180.0,111297.0,1748.08
2025-05-23 01:10:00,111297.0,111381.0,111280.7,111289.9,410.454
2025-05-23 01:15:00,111290.0,111305.0,111200.0,111232.4,520.624
2025-05-23 01:20:00,111232.5,111301.0,111188.0,111234.5,840.842
2025-05-23 01:25:00,111234.5,111302.5,111144.2,111229.8,646.205
2025-05-23 01:30:00,111229.8,111470.0,111214.1,111342.1,562.889
2025-05-23 01:35:00,111342.0,111400.0,111267.5,111328.9,264.236
2025-05-23 01:40:00,111328.9,111328.9,111161.3,111199.0,424.97
2025-05-23 01:45:00,111199.1,111319.5,111199.0,111270.1,273.082
2025-05-23 01:50:00,111270.0,111418.4,111261.4,111317.5,275.082
2025-05-23 01:55:00,111317.6,111317.6,111227.5,111284.5,175.738
2025-05-23 02:00:00,111284.6,111414.8,111247.6,111398.2,239.081
2025-05-23 02:05:00,111398.2,111411.1,111327.0,111379.3,146.706
2025-05-23 02:10:00,111379.3,111446.8,111334.0,111426.0,390.828
2025-05-23 02:15:00,111426.0,111535.5,111366.0,111512.8,843.445
2025-05-23 02:20:00,111512.8,111567.3,111461.2,111485.9,634.135
2025-05-23 02:25:00,111485.9,111555.4,111454.0,111534.6,241.511
2025-05-23 02:30:00,111534.6,111535.0,111422.3,111460.0,246.338
2025-05-23 02:35:00,111460.0,111469.9,111365.0,111381.3,375.13
2025-05-23 02:40:00,111381.3,111387.1,111129.1,111189.0,832.143
2025-05-23 02:45:00,111188.9,111290.1,111185.7,111243.3,271.351
2025-05-23 02:50:00,111243.3,111243.3,111135.1,111173.9,368.748
2025-05-23 02:55:00,111173.9,111216.3,111126.1,111213.9,393.71
2025-05-23 03:00:00,111213.9,111316.0,111209.0,111286.0,221.442
2025-05-23 03:05:00,111286.0,111286.0,111134.2,111146.0,221.734
2025-05-23 03:10:00,111146.0,111194.3,111119.1,111157.1,336.129
2025-05-23 03:15:00,111157.0,111173.7,111125.6,111167.0,324.258
2025-05-23 03:20:00,111167.0,111239.3,111158.0,111174.1,201.646
2025-05-23 03:25:00,111174.0,111174.0,110969.0,110989.3,710.594
2025-05-23 03:30:00,110989.3,111049.9,110958.5,111006.3,414.081
2025-05-23 03:35:00,111006.2,111120.8,111006.2,111094.6,325.642
2025-05-23 03:40:00,111094.6,111125.9,111087.6,111087.7,254.823
2025-05-23 03:45:00,111087.7,111137.2,111053.0,111126.5,237.209
2025-05-23 03:50:00,111126.6,111139.8,111060.7,111092.5,212.91
2025-05-23 03:55:00,111092.6,111107.4,111041.1,111044.0,227.047
2025-05-23 04:00:00,111044.0,111128.6,111019.0,111119.5,312.265
2025-05-23 04:05:00,111119.4,111143.3,110958.5,110994.5,409.663
2025-05-23 04:10:00,110994.5,111011.7,110950.2,110971.7,295.362
2025-05-23 04:15:00,110971.8,111005.7,110857.1,110886.6,680.047
2025-05-23 04:20:00,110886.6,110886.7,110662.8,110718.2,1140.612
2025-05-23 04:25:00,110718.2,110799.9,110658.1,110763.1,823.382
2025-05-23 04:30:00,110763.1,110799.1,110555.0,110743.9,979.489
2025-05-23 04:35:00,110743.8,110743.9,110483.6,110589.3,1180.006
2025-05-23 04:40:00,110589.2,110612.4,110507.3,110581.7,387.491
2025-05-23 04:45:00,110581.7,110764.6,110572.2,110717.0,1308.981
2025-05-23 04:50:00,110716.9,110790.1,110692.3,110765.6,568.021
2025-05-23 04:55:00,110765.5,110814.8,110650.0,110793.6,358.604
2025-05-23 05:00:00,110793.7,110830.2,110724.0,110739.5,454.794
2025-05-23 05:05:00,110739.5,110905.6,110648.8,110828.8,567.495
2025-05-23 05:10:00,110828.7,110859.7,110801.9,110832.5,304.696
2025-05-23 05:15:00,110832.5,110849.4,110771.3,110812.4,287.748
2025-05-23 05:20:00,110812.3,110843.5,110727.3,110809.2,292.48
2025-05-23 05:25:00,110809.2,110809.3,110634.0,110672.2,286.876
2025-05-23 05:30:00,110672.2,110730.4,110605.6,110662.4,363.037
2025-05-23 05:35:00,110662.4,110777.0,110656.4,110765.9,293.956
2025-05-23 05:40:00,110766.0,110780.7,110681.4,110732.8,200.98
2025-05-23 05:45:00,110732.8,110773.5,110674.7,110744.8,142.541
2025-05-23 05:50:00,110744.9,110790.6,110725.5,110776.5,199.554
2025-05-23 05:55:00,110776.5,110818.5,110746.9,110810.3,176.69
2025-05-23 06:00:00,110810.4,110810.4,110738.4,110770.3,266.395
2025-05-23 06:05:00,110770.3,110774.8,110589.6,110599.5,531.28
2025-05-23 06:10:00,110599.6,110599.6,110417.3,110449.9,1240.684
2025-05-23 06:15:00,110450.0,110521.7,110400.0,110517.1,784.867
2025-05-23 06:20:00,110517.0,110583.2,110452.0,110510.5,531.826
2025-05-23 06:25:00,110510.5,110596.7,110452.6,110532.6,360.976
2025-05-23 06:30:00,110532.7,110610.0,110502.5,110540.6,384.189
2025-05-23 06:35:00,110540.5,110670.8,110450.0,110670.8,444.429
2025-05-23 06:40:00,110670.7,110687.4,110552.6,110611.2,306.946
2025-05-23 06:45:00,110611.2,110611.2,110351.5,110424.9,903.068
2025-05-23 06:50:00,110424.9,110448.1,110352.9,110395.5,604.138
2025-05-23 06:55:00,110395.4,110514.5,110370.0,110475.7,550.122
2025-05-23 07:00:00,110475.8,110575.5,110470.4,110575.5,326.507
2025-05-23 07:05:00,110575.5,110636.9,110562.9,110636.9,395.602
2025-05-23 07:10:00,110636.8,110760.0,110630.0,110745.0,504.326
2025-05-23 07:15:00,110745.0,110776.6,110679.9,110745.2,434.795
2025-05-23 07:20:00,110742.5,110787.7,110715.1,110755.9,289.167
2025-05-23 07:25:00,110755.9,110795.7,110730.0,110773.7,381.812
2025-05-23 07:30:00,110773.7,110820.0,110737.2,110760.8,332.327
2025-05-23 07:35:00,110760.9,110760.9,110687.4,110691.9,298.178
2025-05-23 07:40:00,110691.9,110727.9,110635.2,110727.8,369.152
2025-05-23 07:45:00,110727.8,110727.8,110612.0,110615.9,444.692
2025-05-23 07:50:00,110615.9,110715.4,110512.3,110709.3,652.233
2025-05-23 07:55:00,110709.3,110799.8,110661.3,110685.2,409.088
2025-05-23 08:00:00,110685.3,110765.9,110677.7,110708.6,282.813
2025-05-23 08:05:00,110708.7,110817.8,110699.2,110778.7,260.603
2025-05-23 08:10:00,110778.7,110798.6,110716.2,110798.6,179.012
2025-05-23 08:15:00,110798.5,110798.6,110721.5,110731.4,230.916
2025-05-23 08:20:00,110731.4,110817.2,110731.4,110794.8,229.225
2025-05-23 08:25:00,110794.8,110876.2,110794.7,110853.4,453.601
2025-05-23 08:30:00,110853.3,110869.1,110826.9,110849.2,302.05
2025-05-23 08:35:00,110849.2,110998.8,110847.7,110949.9,890.121
2025-05-23 08:40:00,110950.0,110950.0,110868.0,110927.2,356.782
2025-05-23 08:45:00,110927.3,110976.7,110858.0,110885.6,305.327
2025-05-23 08:50:00,110885.5,110962.2,110835.1,110907.7,240.257
2025-05-23 08:55:00,110907.7,110915.8,110869.0,110890.0,107.245
2025-05-23 09:00:00,110890.1,110909.9,110861.8,110909.8,179.077
2025-05-23 09:05:00,110909.9,111061.9,110902.5,110929.6,642.727
2025-05-23 09:10:00,110929.6,111002.2,110912.8,110975.9,249.019
2025-05-23 09:15:00,110975.9,111166.6,110975.8,111160.8,697.575
2025-05-23 09:20:00,111160.8,111213.0,111060.9,111084.2,738.685
2025-05-23 09:25:00,111084.3,111163.0,111043.8,111043.8,423.994
2025-05-23 09:30:00,111043.8,111200.2,111043.8,111149.9,438.074
2025-05-23 09:35:00,111150.0,111182.9,111125.1,111182.8,176.751
2025-05-23 09:40:00,111182.9,111182.9,111120.4,111121.8,257.096
2025-05-23 09:45:00,111121.8,111319.3,111111.3,111274.2,779.259
2025-05-23 09:50:00,111274.1,111348.0,111262.8,111290.8,498.68
2025-05-23 09:55:00,111290.8,111290.9,111282.1,111282.1,130.967
2025-05-23 10:00:00,111282.2,111295.0,111180.9,111187.0,441.834
2025-05-23 10:05:00,111186.9,111187.0,111081.6,111087.6,333.724
2025-05-23 10:10:00,111087.6,111087.7,110839.1,110896.2,1270.892
2025-05-23 10:15:00,110896.2,110966.0,110773.1,110950.0,684.65
2025-05-23 10:20:00,110950.0,111065.3,110933.1,110949.8,490.12
2025-05-23 10:25:00,110949.9,110958.9,110880.1,110944.5,283.631
2025-05-23 10:30:00,110944.5,111010.0,110910.8,110999.4,388.451
2025-05-23 10:35:00,110999.3,111020.0,110846.5,110904.7,255.038
2025-05-23 10:40:00,110904.7,111010.7,110880.6,111010.7,252.45
